wavenumber,component-0,component-1,component-2,component-3,component-4,component-5,component-6,component-7
3357.16618006,0.3883474,0.2946181,-0.0,-0.0,0.71787465,-0.0,-0.0,0.00011645217
3359.50891367,0.38753697,0.29577672,-0.0,-0.0,0.7176289,-0.0,-0.0,2.6511283e-05
3361.85084668,0.38851652,0.29674295,-0.0,-0.0,0.7173406,-0.0,-0.0,6.700856e-05
3364.19197945,0.38805145,0.29764006,-0.0,-0.0,0.71752274,-0.0,-0.0,6.870268e-05
3366.53231236,0.38846028,0.29760402,-0.0,2.9745916e-05,0.71742725,-0.0,-0.0,9.785033e-05
3368.87184578,0.38854268,0.29801285,-0.0,-0.0,0.71707314,-0.0,-0.0,5.1189534e-05
3371.21058009,0.38846478,0.2991464,-0.0,-0.0,0.7175815,-0.0,-0.0,9.5432966e-05
3373.54851566,0.38835597,0.2996632,-0.0,1.8833942e-05,0.71725106,-0.0,-0.0,0.00018255982
3375.88565287,0.38833806,0.3003011,-0.0,-0.0,0.7174486,-0.0,-0.0,-0.0
3378.22199209,0.3889133,0.30128983,-0.0,-0.0,0.7173383,-0.0,-0.0,2.662126e-05
3380.55753369,0.38859788,0.30136716,-0.0,4.4780398e-05,0.71749306,-0.0,-0.0,0.00014377444
3382.89227805,0.38842508,0.30230448,-0.0,-0.0,0.71764493,-0.0,-0.0,8.661819e-05
3385.22622554,0.38870692,0.30305657,-0.0,5.0829225e-05,0.7181556,-0.0,-0.0,8.4549785e-05
3387.55937653,0.38889283,0.30370587,-0.0,-0.0,0.71812356,-0.0,-0.0,0.00018374447
3389.89173139,0.38922742,0.3040621,-0.0,-0.0,0.7182977,-0.0,-0.0,0.00014726998
3392.22329051,0.389417,0.30444148,-0.0,-0.0,0.7182852,-0.0,-0.0,-0.0
3394.55405424,0.39052415,0.3050403,-0.0,-0.0,0.71871173,-0.0,-0.0,9.8072036e-05
3396.88402296,0.39032897,0.3054381,-0.0,-0.0,0.718631,-0.0,-0.0,9.9544995e-05
3399.21319705,0.39074615,0.3061952,-0.0,-0.0,0.7190382,-0.0,-0.0,0.00018776496
3401.54157687,0.39147243,0.30720812,-0.0,-0.0,0.7190902,-0.0,-0.0,-0.0
3403.8691628,0.39218876,0.30567846,-0.0,-0.0,0.7195171,-0.0,-0.0,0.00023909411
3406.1959552,0.39216036,0.30784354,-0.0,-0.0,0.7197266,-0.0,-0.0,0.00025276846
3408.52195445,0.39250353,0.3075306,-0.0,3.220961e-05,0.7201678,-0.0,-0.0,-0.0
3410.84716092,0.39272115,0.30826503,-0.0,3.9571933e-05,0.7201703,-0.0,-0.0,0.00012614447
3413.17157498,0.3934089,0.30933714,-0.0,1.0994051e-05,0.72063726,-0.0,-0.0,2.605734e-05
3415.49519699,0.39408797,0.30930415,-0.0,2.6095422e-05,0.72088826,-0.0,-0.0,0.0001459475
3417.81802733,0.39388832,0.31074923,-0.0,-0.0,0.72133934,-0.0,-0.0,2.6551399e-05
3420.14006637,0.39493066,0.3103021,-0.0,-0.0,0.72131157,-0.0,-0.0,0.00015879005
3422.46131448,0.39568377,0.3107213,-0.0,7.328061e-05,0.72181314,-0.0,-0.0,-0.0
3424.78177202,0.39610362,0.3105193,-0.0,7.1440365e-05,0.72193766,-0.0,-0.0,0.00029477754
3427.10143937,0.39672422,0.31110427,-0.0,-0.0,0.7219638,-0.0,-0.0,0.0004297778
3429.42031689,0.39716226,0.3110356,-0.0,-0.0,0.722263,-0.0,-0.0,0.00041077883
3431.73840495,0.39732522,0.31128117,-0.0,5.612869e-05,0.7225843,-0.0,-0.0,0.0008196628
3434.05570393,0.3977374,0.31180713,-0.0,-0.0,0.7227539,-0.0,-0.0,0.0007344118
3436.37221418,0.39860734,0.3124255,-0.0,3.883658e-05,0.72294325,-0.0,-0.0,0.00035414885
3438.68793607,0.39948273,0.312448,-0.0,3.3772158e-06,0.72346294,-0.0,-0.0,0.0005498131
3441.00286998,0.39952886,0.31354478,-0.0,-0.0,0.7240857,-0.0,-0.0,0.00046238845
3443.31701627,0.40041804,0.3125326,-0.0,4.6218884e-05,0.7241519,-0.0,-0.0,0.0014541034
3445.63037531,0.40076032,0.313972,-0.0,7.614787e-05,0.72471416,-0.0,-0.0,0.00034237202
3447.94294746,0.4010613,0.31436175,-0.0,-0.0,0.7250783,-0.0,-0.0,0.0006114673
3450.2547331,0.40137994,0.314377,-0.0,4.0024832e-05,0.72536695,-0.0,-0.0,0.0005883675
3452.56573258,0.40163922,0.31521046,-0.0,-0.0,0.72544694,-0.0,-0.0,0.00029187175
3454.87594627,0.40175423,0.31484574,-0.0,6.540714e-05,0.7260846,-0.0,-0.0,0.0005693089
3457.18537454,0.40231803,0.31528556,-0.0,8.4102125e-05,0.7262121,-0.0,-0.0,0.001339214
3459.49401776,0.40307775,0.31560448,-0.0,-0.0,0.7267636,-0.0,-0.0,0.00040880244
3461.80187629,0.40327036,0.31601453,-0.0,0.00010706375,0.72677624,-0.0,-0.0,0.0012669617
3464.1089505,0.40377942,0.31694728,-0.0,-0.0,0.727305,-0.0,-0.0,0.0013001685
3466.41524075,0.40406314,0.31721902,-0.0,7.281156e-05,0.7275652,-0.0,-0.0,0.0016267723
3468.7207474,0.40440986,0.3172777,-0.0,8.659823e-05,0.7279539,-0.0,-0.0,0.0015891428
3471.02547082,0.404941,0.31777334,-0.0,-0.0,0.7282803,-0.0,-0.0,0.0017061599
3473.32941138,0.40495884,0.3185902,-0.0,0.00011285636,0.7285147,-0.0,-0.0,0.002892599
3475.63256944,0.4057944,0.31837127,-0.0,7.356491e-05,0.7287886,-0.0,-0.0,0.00298592
3477.93494536,0.40600184,0.31923267,-0.0,-0.0,0.7289546,-0.0,-0.0,0.0031996828
3480.2365395,0.40644622,0.31928518,-0.0,-0.0,0.72948086,-0.0,-0.0,0.0030740174
3482.53735224,0.40658236,0.31991947,-0.0,0.0001379754,0.72972834,-0.0,-0.0,0.0055545717
3484.83738393,0.4074452,0.31928205,-0.0,8.9723886e-05,0.73006666,-0.0,-0.0,0.0045162863
3487.13663493,0.40850395,0.32057628,-0.0,7.85804e-05,0.73055726,-0.0,-0.0,0.0048530092
3489.43510562,0.4088081,0.319856,-0.0,0.00020440732,0.7304979,-0.0,-0.0,0.004953267
3491.73279634,0.41016114,0.31943712,-0.0,7.194044e-05,0.7309744,-0.0,-0.0,0.005011436
3494.02970747,0.41180873,0.3198611,-0.0,0.00013337245,0.7312126,-0.0,-0.0,0.0051810457
3496.32583937,0.41320947,0.31935465,-0.0,0.00022050562,0.73172474,-0.0,-0.0,0.00495808
3498.62119239,0.41537222,0.3180318,-0.0,0.00014826858,0.7315534,-0.0,-0.0,0.0055446676
3500.9157669,0.41787472,0.31809056,-0.0,0.0005352608,0.73216283,-0.0,-0.0,0.0049334266
3503.20956326,0.4201312,0.31770065,-0.0,0.0026264696,0.73240966,-0.0,-0.0,0.0025425465
3505.50258184,0.42042223,0.31716782,-0.0,0.009898085,0.7323999,-0.0,-0.0,0.0008545426
3507.79482299,0.42366827,0.31640786,-0.0,0.01589895,0.7326342,-0.0,-0.0,0.00019913717
3510.08628707,0.42594615,0.31442517,-0.0,0.026088502,0.73270607,-0.0,-0.0,-0.0
3512.37697445,0.4299408,0.31329435,-0.0,0.036535747,0.73206705,-0.0,-0.0,-0.0
3514.66688548,0.43573585,0.31006327,-0.0,0.0485264,0.7315429,-0.0,-0.0,4.8452737e-05
3516.95602052,0.4422675,0.30551624,-0.0,0.06425175,0.73062235,-0.0,-0.0,1.587311e-05
3519.24437994,0.44824088,0.3028574,-0.0,0.08192029,0.7299295,-0.0,-0.0,-0.0
3521.5319641,0.4541588,0.29914233,-0.0,0.09888338,0.7289425,-0.0,-0.0,-0.0
3523.81877335,0.4600268,0.29573658,-0.0,0.11191806,0.7282784,-0.0,-0.0,-0.0
3526.10480805,0.46425822,0.2944262,-0.0,0.12182325,0.72771317,-0.0,-0.0,-0.0
3528.39006857,0.46463975,0.2945368,-0.0,0.1296579,0.72736543,-0.0,-0.0,-0.0
3530.67455525,0.46381956,0.29557624,-0.0,0.13033159,0.7273006,-0.0,-0.0,-0.0
3532.95826846,0.4620818,0.29751593,-0.0,0.12551747,0.7277964,-0.0,-0.0,-0.0
3535.24120857,0.4595586,0.3006299,-0.0,0.11816627,0.7280618,-0.0,-0.0,-0.0
3537.52337591,0.4560083,0.30321524,-0.0,0.10987237,0.728206,-0.0,-0.0,-0.0
3539.80477087,0.45173076,0.30726728,-0.0,0.100834146,0.7285486,-0.0,6.1203327e-06,-0.0
3542.08539378,0.4471246,0.3103842,-0.0,0.09418777,0.72879404,-0.0,-0.0,-0.0
3544.36524501,0.44215667,0.31411725,-0.0,0.08645622,0.72883344,-0.0,-0.0,-0.0
3546.64432492,0.43821925,0.31790936,-0.0,0.079199106,0.729312,-0.0,-0.0,4.9998707e-05
3548.92263386,0.43530127,0.3198557,-0.0,0.07106323,0.72934103,-0.0,-0.0,-0.0
3551.20017219,0.43246657,0.32305124,-0.0,0.06501432,0.7298564,-0.0,-0.0,5.161346e-05
3553.47694027,0.4295299,0.32535392,-0.0,0.059752777,0.729537,-0.0,-0.0,1.7954462e-06
3555.75293845,0.42789423,0.32767537,-0.0,0.05366262,0.72944814,-0.0,-0.0,9.8197816e-05
3558.02816709,0.42542356,0.32923743,-0.0,0.049192205,0.7294125,-0.0,-0.0,0.00019196891
3560.30262654,0.4226074,0.33174524,-0.0,0.04706301,0.7292946,-0.0,-0.0,0.00028751482
3562.57631717,0.4212065,0.33271408,-0.0,0.04329784,0.72918284,-0.0,-0.0,0.0008959814
3564.84923932,0.41971448,0.33450463,-0.0,0.040140912,0.7292253,-0.0,-0.0,0.0031807604
3567.12139335,0.4186842,0.33510888,-0.0,0.03629002,0.7286001,-0.0,-0.0,0.006589785
3569.39277962,0.41911054,0.33681774,-0.0,0.031213356,0.7288162,-0.0,-0.0,0.0100442115
3571.66339848,0.41979977,0.33571523,-0.0,0.025036698,0.7292043,-0.0,-0.0,0.013228191
3573.93325028,0.4207906,0.33615682,-0.0,0.02081547,0.72932464,-0.0,-0.0,0.015370167
3576.20233539,0.41833356,0.33781737,-0.0,0.021402974,0.72788775,-0.0,-0.0,0.018932354
3578.47065415,0.41949236,0.3380313,-0.0,0.017494166,0.7278748,-0.0,-0.0,0.021061346
3580.73820692,0.41935858,0.33841133,-0.0,0.015169226,0.7273862,-0.0,-0.0,0.024127124
3583.00499405,0.41957226,0.33884487,-0.0,0.013512077,0.7273323,-0.0,-0.0,0.026287558
3585.2710159,0.4192657,0.33964467,-0.0,0.011934891,0.7271392,-0.0,-0.0,0.02822838
3587.53627281,0.41901192,0.34093076,-0.0,0.012522998,0.7272552,-0.0,-0.0,0.02926656
3589.80076515,0.42018,0.3403571,-0.0,0.010795125,0.72713614,-0.0,-0.0,0.031992204
3592.06449326,0.4195802,0.3413978,-0.0,0.012190999,0.7276735,-0.0,-0.0,0.032754637
3594.3274575,0.42078844,0.3410583,-0.0,0.012970291,0.72761047,-0.0,-0.0,0.033259
3596.58965822,0.42058238,0.3424876,-0.0,0.015622846,0.7278782,-0.0,-0.0,0.03521051
3598.85109577,0.42232963,0.34117058,-0.0,0.016441355,0.72780246,-0.0,-0.0,0.034579262
3601.11177051,0.42272133,0.34193528,-0.0,0.022310626,0.72848314,-0.0,-0.0,0.03284346
3603.37168278,0.42389974,0.34202212,-0.0,0.028908078,0.7289508,-0.0,-0.0,0.03083979
3605.63083294,0.4250249,0.34189832,-0.0,0.03705395,0.7299936,-0.0,-0.0,0.028221302
3607.88922134,0.42666897,0.34214038,-0.0,0.04800385,0.73093665,-0.0,-0.0,0.024918716
3610.14684833,0.42829308,0.34246933,-0.0,0.061288863,0.7318542,-0.0,-0.0,0.01930125
3612.40371426,0.42952424,0.34234375,-0.0,0.07709339,0.7326316,-0.0,-0.0,0.015168961
3614.65981949,0.43350318,0.34092936,-0.0,0.09272286,0.73425627,-0.0,1.8494441e-06,0.0060732
3616.91516435,0.43718037,0.33898407,-0.0,0.108745374,0.7353048,-0.0,-0.0,0.0006990114
3619.16974921,0.4430389,0.33670074,-0.0,0.12240101,0.7363342,-0.0,2.9628775e-06,0.00018453164
3621.42357441,0.44850945,0.33401424,-0.0,0.13450857,0.73696905,-0.0,-0.0,7.91332e-05
3623.67664031,0.45249796,0.33188084,-0.0,0.14562815,0.73744875,-0.0,-0.0,-0.0
3625.92894724,0.45365894,0.3322714,-0.0,0.15582325,0.73762894,-0.0,-0.0,-0.0
3628.18049557,0.45696253,0.3302706,-0.0,0.15697187,0.73725253,-0.0,-0.0,3.08486e-05
3630.43128564,0.4560644,0.33212203,-0.0,0.15855648,0.7367932,-0.0,-0.0,-0.0
3632.6813178,0.4574542,0.33099103,-0.0,0.1505132,0.735673,-0.0,-0.0,-0.0
3634.93059239,0.4545352,0.33364406,-0.0,0.14478256,0.73384583,-0.0,-0.0,-0.0
3637.17910978,0.45219517,0.3351124,-0.0,0.13381627,0.7321082,-0.0,-0.0,-0.0
3639.4268703,0.45096782,0.33627248,-0.0,0.11963012,0.72924554,-0.0,-0.0,4.9646806e-06
3641.6738743,0.44731534,0.3380627,-0.0,0.106711105,0.72618055,-0.0,-0.0,3.801491e-05
3643.92012214,0.44368458,0.34016538,-0.0,0.09494815,0.72313225,-0.0,-0.0,6.0122784e-05
3646.16561415,0.4406291,0.34123164,-0.0,0.08068076,0.7200917,-0.0,-0.0,0.00016292224
3648.4103507,0.43838844,0.3421373,-0.0,0.068079524,0.7172334,-0.0,-0.0,0.00022149502
3650.65433212,0.43564013,0.34450358,-0.0,0.055892367,0.7140854,-0.0,-0.0,0.000121033045
3652.89755875,0.43420133,0.34531555,-0.0,0.04290125,0.7110234,-0.0,-0.0,0.0004681229
3655.14003096,0.43154448,0.34517917,-0.0,0.033909295,0.70852655,-0.0,-0.0,0.0006893066
3657.38174908,0.43037948,0.34650147,-0.0,0.02241734,0.70583403,-0.0,-0.0,0.0006563417
3659.62271347,0.4288829,0.347293,-0.0,0.014402868,0.7035396,-0.0,-0.0,0.0009270907
3661.86292446,0.4258161,0.34829888,-0.0,0.007970726,0.7005736,-0.0,-0.0,0.0020760293
3664.10238241,0.42475125,0.34899276,-0.0,0.00095315266,0.69864064,-0.0,-0.0,0.0039496194
3666.34108765,0.42118406,0.35071772,-0.0,0.00029701815,0.6965942,-0.0,-0.0,0.002698036
3668.57904054,0.4177133,0.3527583,-0.0,0.0001325064,0.6946729,-0.0,-0.0,0.0011023476
3670.81624142,0.4143915,0.35484317,-0.0,0.00011224597,0.6926897,-0.0,-0.0,0.00018639305
3673.05269064,0.41149652,0.35653758,-0.0,8.4691e-05,0.6911151,-0.0,-0.0,0.0005281554
3675.28838854,0.40915683,0.35760444,-0.0,2.9541072e-05,0.6897297,-0.0,-0.0,0.00022686439
3677.52333546,0.40643567,0.35929272,-0.0,3.5006167e-05,0.6880409,-0.0,-0.0,0.0003559112
3679.75753176,0.404618,0.3598704,-0.0,6.214394e-05,0.6863227,-0.0,-0.0,0.00011556012
3681.99097777,0.40256983,0.36038497,-0.0,1.9490355e-05,0.68500847,-0.0,-0.0,0.00027007217
3684.22367384,0.40123323,0.36142877,-0.0,-0.0,0.6833409,-0.0,-0.0,0.00033278213
3686.45562031,0.39959612,0.36236602,-0.0,1.3693409e-05,0.6821588,-0.0,-0.0,0.00021701529
3688.68681752,0.3976504,0.36296648,-0.0,-0.0,0.68065387,-0.0,-0.0,8.6974476e-05
3690.91726583,0.3968853,0.3643392,-0.0,3.5783705e-06,0.6795719,-0.0,-0.0,0.00014640728
3693.14696557,0.395421,0.36401576,-0.0,-0.0,0.6779878,-0.0,-0.0,0.00019876104
3695.37591709,0.3945646,0.36504704,-0.0,2.1059988e-05,0.67707783,-0.0,-0.0,-0.0
3697.60412072,0.39356568,0.36607325,-0.0,1.7069056e-05,0.6754371,-0.0,-0.0,0.00016099768
3699.83157682,0.39309043,0.3659214,-0.0,-0.0,0.6744009,-0.0,-0.0,0.0001322673
3702.05828573,0.39196318,0.3667133,-0.0,-0.0,0.67315197,-0.0,-0.0,0.00020041892
3704.28424778,0.39118695,0.36664647,-0.0,4.6087764e-05,0.67198217,-0.0,-0.0,-0.0
3706.50946331,0.3904266,0.3673732,-0.0,-0.0,0.67069966,-0.0,-0.0,6.4594635e-05
3708.73393268,0.38975513,0.36729705,-0.0,-0.0,0.6699165,-0.0,-0.0,8.447516e-05
3710.95765622,0.38963184,0.36876675,-0.0,8.64331e-05,0.66848713,-0.0,-0.0,0.00013551257
3713.18063428,0.3888876,0.36790755,-0.0,7.72393e-05,0.6674903,-0.0,-0.0,8.585606e-05
3715.40286719,0.38817418,0.36899522,-0.0,-0.0,0.66638,-0.0,-0.0,-0.0
3717.6243553,0.38740727,0.36881575,-0.0,5.7995203e-07,0.66547954,-0.0,-0.0,0.00010165665
3719.84509894,0.38734367,0.36959362,-0.0,-0.0,0.6646584,-0.0,-0.0,-0.0
3722.06509846,0.38632637,0.36974862,-0.0,7.606817e-05,0.6634275,-0.0,-0.0,-0.0
3724.2843542,0.38598692,0.37039906,-0.0,7.6602366e-05,0.66218776,-0.0,-0.0,6.0270777e-05
3726.5028665,0.3853096,0.3727193,-0.0,-0.0,0.66131234,-0.0,-0.0,1.5339348e-05
3728.72063569,0.38493797,0.37082142,-0.0,-0.0,0.6602375,-0.0,-0.0,0.00010096281
3730.93766213,0.38441297,0.37145153,-0.0,-0.0,0.6595076,-0.0,-0.0,0.00013445209
3733.15394614,0.3850136,0.37115097,-0.0,-0.0,0.6583586,-0.0,-0.0,-0.0
3735.36948806,0.38383728,0.37232316,-0.0,3.1445117e-05,0.65759015,-0.0,-0.0,7.945061e-05
3737.58428825,0.3834163,0.3718008,-0.0,-0.0,0.65678406,-0.0,-0.0,0.00013716465
3739.79834703,0.38235673,0.37257957,-0.0,-0.0,0.65615565,-0.0,-0.0,-0.0
3742.01166474,0.3827908,0.372435,-0.0,-0.0,0.6549387,-0.0,-0.0,0.00013879448
3744.22424172,0.38215876,0.3729176,-0.0,-0.0,0.65410215,-0.0,-0.0,9.45399e-05
3746.43607832,0.38170454,0.37311018,-0.0,-0.0,0.6536417,-0.0,-0.0,5.707424e-05
3748.64717486,0.38134348,0.3729559,-0.0,5.0098588e-05,0.6528744,-0.0,-0.0,-0.0
3750.85753169,0.38094416,0.373926,-0.0,6.291975e-05,0.65185744,-0.0,-0.0,4.7101792e-05
3753.06714915,0.38052264,0.37431875,-0.0,-0.0,0.6515637,-0.0,-0.0,0.00012228027
3755.27602756,0.38004535,0.37492207,-0.0,7.835162e-06,0.65073836,-0.0,-0.0,0.00010794884
3757.48416728,0.38039428,0.37410277,-0.0,-0.0,0.65029573,-0.0,-0.0,0.000106672385
3759.69156863,0.3799243,0.37431842,-0.0,8.182709e-06,0.64941674,-0.0,-0.0,0.00010350089
3761.89823196,0.37949914,0.3746761,-0.0,-0.0,0.6489187,-0.0,-0.0,5.540499e-05
3764.1041576,0.3788856,0.37583128,-0.0,-0.0,0.64835167,-0.0,-0.0,5.4064894e-05
3766.30934588,0.3789059,0.37567464,-0.0,2.7254393e-05,0.6479494,-0.0,-0.0,0.00010619398
3768.51379715,0.37885126,0.3758648,-0.0,2.6763553e-05,0.6473056,-0.0,-0.0,-0.0
3770.71751173,0.37874934,0.37598595,-0.0,-0.0,0.6470128,-0.0,-0.0,0.00011649822
3772.92048997,0.37843323,0.3762354,-0.0,1.2750334e-05,0.6463491,-0.0,-0.0,-0.0
3775.1227322,0.37834975,0.3766651,-0.0,2.8313694e-05,0.64633733,-0.0,-0.0,-0.0
3777.32423876,0.377753,0.37666035,-0.0,1.4047383e-05,0.64564186,-0.0,-0.0,-0.0
3779.52500998,0.37785602,0.37691593,-0.0,-0.0,0.6456298,-0.0,-0.0,-0.0
3781.72504619,0.3778151,0.37793186,-0.0,-0.0,0.6452136,-0.0,-0.0,-0.0
3783.92434774,0.37772435,0.37760693,-0.0,-0.0,0.6450167,-0.0,-0.0,9.83294e-05
3786.12291495,0.3772361,0.3788849,-0.0,2.5998721e-05,0.64472425,-0.0,-0.0,0.00016309366
3788.32074816,0.37729543,0.3785104,-0.0,2.0149357e-05,0.6445292,-0.0,-0.0,-0.0
3790.51784771,0.37675548,0.378546,-0.0,-0.0,0.6444078,-0.0,-0.0,6.667598e-05
3792.71421392,0.37652275,0.37941024,-0.0,7.679742e-05,0.6440838,-0.0,-0.0,0.00014666955
3794.90984714,0.37593782,0.37913173,-0.0,-0.0,0.64366376,-0.0,-0.0,0.00016142194
3797.1047477,0.37616426,0.3802157,-0.0,-0.0,0.64412725,-0.0,-0.0,7.904675e-05
3799.29891592,0.3767367,0.38014215,-0.0,-0.0,0.6436783,-0.0,-0.0,8.0007216e-05
3801.49235215,0.37599212,0.38101318,-0.0,6.0160226e-05,0.6436044,-0.0,-0.0,0.00011672251
3803.68505671,0.37571982,0.38151222,-0.0,-0.0,0.64369917,-0.0,-0.0,0.00012590204
3805.87702995,0.3756121,0.3805959,-0.0,-0.0,0.643691,-0.0,-0.0,0.0001269513
3808.06827218,0.3753039,0.38119036,-0.0,-0.0,0.64357966,-0.0,-0.0,8.247339e-05
3810.25878375,0.37535134,0.381156,-0.0,6.0913357e-05,0.6439611,-0.0,-0.0,8.4538864e-05
3812.44856499,0.3751334,0.3811816,-0.0,-0.0,0.6439899,-0.0,-0.0,7.288958e-05
3814.63761622,0.37508148,0.38186237,-0.0,2.5791574e-05,0.6443881,-0.0,-0.0,7.380786e-05
3816.82593779,0.37456155,0.38335794,-0.0,2.3920426e-05,0.6446001,-0.0,-0.0,0.00015946565
3819.01353001,0.3755093,0.3820189,-0.0,-0.0,0.6447886,-0.0,-0.0,0.00015001695
3821.20039324,0.37512088,0.38208762,-0.0,3.4652297e-05,0.6450193,-0.0,-0.0,0.00015172399
3823.38652778,0.37467444,0.38312733,-0.0,-0.0,0.645328,-0.0,-0.0,0.00014873227
3825.57193398,0.37402114,0.3837251,-0.0,3.117279e-05,0.6457555,-0.0,-0.0,0.00012770966
3827.75661217,0.3740285,0.3834683,-0.0,3.238588e-05,0.6462982,-0.0,-0.0,0.00015988495
3829.94056268,0.3742377,0.38359225,-0.0,-0.0,0.6465075,-0.0,-0.0,5.4117998e-05
3832.12378583,0.37422383,0.3837161,-0.0,2.0474792e-05,0.64712644,-0.0,-0.0,7.841509e-05
3834.30628196,0.37423837,0.38471177,-0.0,-0.0,0.6476683,-0.0,-0.0,0.000181299
3836.4880514,0.37414873,0.384235,-0.0,-0.0,0.64826375,-0.0,-0.0,0.00015316086
3838.66909448,0.37406227,0.3839201,-0.0,-0.0,0.64873976,-0.0,-0.0,0.00020302611
3840.84941152,0.37398762,0.384671,-0.0,-0.0,0.6494649,-0.0,-0.0,0.0002589809
3843.02900287,0.37376508,0.38443303,-0.0,-0.0,0.6502627,-0.0,-0.0,9.8639204e-05
3845.20786884,0.37388745,0.3846629,-0.0,-0.0,0.6505896,-0.0,-0.0,0.00028296147
3847.38600976,0.37401882,0.3845853,-0.0,-0.0,0.6508155,-0.0,-0.0,-0.0
3849.56342597,0.37358305,0.3849452,-0.0,-0.0,0.6515616,-0.0,-0.0,0.00021486726
3851.7401178,0.37356976,0.38502663,-0.0,2.3159393e-05,0.65193075,-0.0,-0.0,0.00023306566
3853.91608556,0.37332565,0.3852817,-0.0,5.7704463e-05,0.6526854,-0.0,-0.0,0.00023202962
3856.09132959,0.37350333,0.38640612,-0.0,2.359401e-05,0.6534481,-0.0,-0.0,0.00030804583
3858.26585023,0.37374035,0.38515857,-0.0,1.7778857e-05,0.6538343,-0.0,-0.0,0.00023152257
3860.43964779,0.3735496,0.38547423,-0.0,-0.0,0.6546466,-0.0,-0.0,0.00010327806
3862.6127226,0.37313652,0.38629144,-0.0,-0.0,0.65501946,-0.0,-0.0,0.00019185041
3864.78507499,0.37279147,0.38619566,-0.0,5.4138738e-05,0.65534294,-0.0,-0.0,0.00030318895
3866.95670529,0.37275594,0.3863666,-0.0,5.5846183e-05,0.6557772,-0.0,-0.0,0.00026004342
3869.12761383,0.37299818,0.3866436,-0.0,-0.0,0.6563927,-0.0,-0.0,0.00034235744
3871.29780093,0.37300172,0.38611287,-0.0,5.340372e-05,0.65713674,-0.0,-0.0,0.00020501803
3873.46726692,0.3729364,0.3865495,-0.0,3.1265176e-06,0.6573129,-0.0,-0.0,0.000120557874
3875.63601212,0.3729623,0.38638458,-0.0,1.9594232e-05,0.6577784,-0.0,-0.0,0.00024136467
3877.80403687,0.37249073,0.3877679,-0.0,-0.0,0.65813947,-0.0,-0.0,0.00022563491
3879.97134148,0.37200552,0.387518,-0.0,4.6478704e-05,0.65846926,-0.0,-0.0,0.00020394585
3882.13792629,0.37205425,0.3882872,-0.0,-0.0,0.6587309,-0.0,-0.0,9.031017e-06
3884.30379162,0.37225157,0.38779932,-0.0,-0.0,0.65882236,-0.0,-0.0,0.00057031057
3886.46893779,0.37227848,0.3879241,-0.0,6.601947e-05,0.6589875,-0.0,-0.0,0.00046756936
3888.63336514,0.37252522,0.387535,-0.0,2.0056326e-05,0.6592451,-0.0,-0.0,0.0004761873
3890.79707398,0.3721355,0.38819942,-0.0,7.048272e-05,0.65924007,-0.0,-0.0,0.00028167828
3892.96006464,0.37213635,0.38812956,-0.0,4.8191763e-05,0.6594638,-0.0,-0.0,0.00042823018
3895.12233744,0.37161678,0.3887877,-0.0,2.2988275e-05,0.65939254,-0.0,-0.0,0.00052671426
3897.28389272,0.37188485,0.38943952,-0.0,1.19094675e-05,0.65945715,-0.0,-0.0,8.432096e-05
3899.44473079,0.37172058,0.3889945,-0.0,-0.0,0.6593054,-0.0,-0.0,0.00030001203
3901.60485198,0.37138796,0.39008704,-0.0,-0.0,0.6595991,-0.0,-0.0,0.0001443453
3903.76425661,0.37132987,0.3902817,-0.0,-0.0,0.6593173,-0.0,-0.0,0.0005042495
3905.92294501,0.37115777,0.38991788,-0.0,6.566624e-05,0.65930665,-0.0,-0.0,0.00019785485
3908.0809175,0.37112486,0.38993073,-0.0,3.6648733e-05,0.65891135,-0.0,-0.0,0.00050855306
3910.2381744,0.37107587,0.3896273,-0.0,6.243334e-05,0.6587145,-0.0,-0.0,0.0004464966
3912.39471604,0.3708714,0.39002886,-0.0,-0.0,0.658491,-0.0,-0.0,0.00035925783
